ID,SkillName,NameEffectID,SkillDesc,SkillType,Pr,Lv,clipname,effectTime,NumTime,BeattackclipTime,BeattackEffectTime,CastEffectAssetID,EffectAssetID,BeAttackAssetID,resIconName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LevelUpNeedItem
1041,乱射等级4,532,[ff6000]6[-]次攻击，于同对象威力递减，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4503
1041,乱射等级5,532,[ff6000]7[-]次攻击，于同对象威力递减，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4504
1041,乱射等级6,532,[ff6000]8[-]次攻击，于同对象威力递减，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4505
1041,乱射等级7,532,[ff6000]9[-]次攻击，于同对象威力递减，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4506
1041,乱射等级8,532,[ff6000]10[-]次攻击，于同对象威力递减，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4507
1041,乱射等级9,532,[ff6000]11[-]次攻击，于同对象威力递减，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4508
1041,雷霆箭雨,532,[ff6000]12[-]次攻击，于同对象威力递减，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,7,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,
1042,乱射等级1,532,[ff6000]3[-]次攻击，于同对象威力递减，1级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,83,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4500
1042,乱射等级2,532,[ff6000]4[-]次攻击，于同对象威力递减，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,83,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4501
1042,乱射等级3,532,[ff6000]5[-]次攻击，于同对象威力递减，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,83,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4502
1042,乱射等级4,532,[ff6000]6[-]次攻击，于同对象威力递减，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4503
1042,乱射等级5,532,[ff6000]7[-]次攻击，于同对象威力递减，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4504
1042,乱射等级6,532,[ff6000]8[-]次攻击，于同对象威力递减，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,84,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4505
1042,乱射等级7,532,[ff6000]9[-]次攻击，于同对象威力递减，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4506
1042,乱射等级8,532,[ff6000]10[-]次攻击，于同对象威力递减，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4507
1042,乱射等级9,532,[ff6000]11[-]次攻击，于同对象威力递减，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,85,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,4508
1042,雷霆箭雨,532,[ff6000]12[-]次攻击，于同对象威力递减，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,7,46,8,luansheIcon_icon,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,
1051,元气爆等级1,549,对[ff6000]1[-]个对象进行攻击，15级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,83,13,8,qigongdanIcon_icon,"skill_qigongdan_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
